10753,本舗,178,"general noun",honpo,"head office"
10754,遺稿,177,"general noun",ikoo,"posthumous manuscripts"
10755,井筒,177,"general noun",izutu,"well crib"
10756,既刊,177,"general noun",kikan,"already published"
10757,決死,177,"general noun",kessi,"preparedness for death"
10758,元年,177,"general noun",gannen,"first year"
10759,殺陣,177,"general noun",satuzin,"sword battle"
10760,執事,177,"general noun",situzi,steward
10761,疾風,177,"general noun",sippuu,gale
10762,準拠,177,"light-verb -suru attached",zyunkyo,basis
10763,大書,177,"light-verb -suru attached",taisyo,"writing in large letters"
10764,朝礼,177,"light-verb -suru attached",tyoorei,"morning assembly"
10765,東雲,177,"general noun",sinonome,daybreak
10766,廃墟,177,"general noun",haikyo,ruins
10767,反対,177,"adjectival noun, na-adjective",hantai,opposition
10768,棒状,177,"general noun",boozyoo,"cylinder or rod-shaped"
10769,圧死,176,"light-verb -suru attached",assi,"crushing to death"
10770,一念,176,"general noun",itinen,"determined purpose"
10771,渇水,176,"light-verb -suru attached",kassui,"water shortage"
10772,起債,176,"light-verb -suru attached",kisai,"issuing of bonds"
10773,急速,176,"general noun",kyuusoku,rapid
10774,賢者,176,"general noun",kenzya,"wise man"
10775,航跡,176,"general noun",kooseki,wake
10776,雑用,176,"general noun",zatuyoo,chores
10777,散見,176,"light-verb -suru attached",sanken,"being seen here and there"
10778,私用,176,"light-verb -suru attached",siyoo,"personal use"
10779,室外,176,"general noun",situgai,outdoors
10780,将官,176,"general noun",syookan,general
10781,小目,176,"general noun",komoku,komoku
10782,埴輪,176,"general noun",haniwa,haniwa
10783,青雲,176,"general noun",seiun,"blue sky"
10784,長兄,176,"general noun",tyookei,"eldest brother"
10785,逓信,176,"general noun",teisin,communications
10786,年刊,176,"general noun",nenkan,"annual publication"
10787,庇護,176,"light-verb -suru attached",higo,patronage
10788,美談,176,"general noun",bidan,"moving tale"
10789,不服,176,"general noun",huhuku,dissatisfaction
10790,偏向,176,"light-verb -suru attached",henkoo,propensity
10791,変転,176,"light-verb -suru attached",henten,mutation
10792,約定,176,"light-verb -suru attached",yakuzyoo,agreement
10793,利己,176,"general noun",riko,self-interest
10794,離合,176,"light-verb -suru attached",rigoo,"alliance and rupture"
10795,夏期,175,"general noun",kaki,"summer term"
10796,絵馬,175,"general noun",ema,"votive picture"
10797,間髪,175,"general noun",kanpatu,"in no time"
10798,傾聴,175,"light-verb -suru attached",keityoo,"listening closely"
10799,吾妻,175,"general noun",azuma,"eastern Japan"
10800,厚手,175,"general noun",atude,thick
10801,左官,175,"general noun",sakan,plasterer
10802,山河,175,"general noun",sanga,"mountains and rivers"
10803,誌上,175,"general noun",sizyoo,"in a magazine"
10804,失笑,175,"light-verb -suru attached",sissyoo,"laughing at an inappropriate time"
10805,焼香,175,"light-verb -suru attached",syookoo,incense
10806,素養,175,"general noun",soyoo,"groundings in"
10807,代筆,175,"light-verb -suru attached",daihitu,amanuensis
10808,伝導,175,"light-verb -suru attached",dendoo,conduction
10809,敗色,175,"general noun",haisyoku,"signs of defeat"
10810,晩酌,175,"light-verb -suru attached",bansyaku,"drink at home with the evening meal"
10811,不燃,175,"general noun",hunen,incombustibility
10812,服務,175,"light-verb -suru attached",hukumu,duty
10813,放漫,175,"adjectival noun, na-adjective",hooman,whimsy
10814,劣等,175,"general noun",rettoo,inferiority
10815,画材,174,"general noun",gazai,"subject matter of a painting"
10816,開運,174,"general noun",kaiun,"better fortune"
10817,高僧,174,"general noun",koosoo,"high priest"
10818,書肆,174,"general noun",syosi,bookstore
10819,小兵,174,"general noun",kohyoo,"small build"
10820,新宮,174,"general noun",singuu,"newly constructed shrine"
10821,整然,174,"general noun",seizen,orderly
10822,造詣,174,"general noun",zookei,"deep knowledge"
10823,卒論,174,"general noun",soturon,"graduation thesis"
10824,炭火,174,"general noun",sumibi,"charcoal fire"
10825,端子,174,"general noun",tansi,terminal
10826,断腸,174,"general noun",dantyoo,heartbreak
10827,遅配,174,"light-verb -suru attached",tihai,"delay in rationing"
10828,忠信,174,"general noun",tyuusin,faithfulness
10829,土蔵,174,"general noun",dozoo,walls
10830,拝金,174,"general noun",haikin,money-worship
10831,斑鳩,174,"general noun",ikaru,"Japanese grosbeak"
10832,美声,174,"general noun",bisei,"beautiful voice"
10833,密林,174,"general noun",miturin,"close thicket"
10834,無数,174,"adjectival noun, na-adjective",musuu,"countless number"
10835,無頼,174,"general noun",burai,hoodlum
10836,列記,174,"light-verb -suru attached",rekki,list
10837,瞑想,174,"light-verb -suru attached",meisoo,meditation
10838,下巻,173,"general noun",gekan,"last volume"
10839,家財,173,"general noun",kazai,"household belongings"
10840,戒律,173,"general noun",kairitu,precept
10841,帰依,173,"light-verb -suru attached",kie,devotion
10842,胸膜,173,"general noun",kyoomaku,pleura
10843,局所,173,"general noun",kyokusyo,section
10844,金塊,173,"general noun",kinkai,"gold nugget"
10845,傾注,173,"light-verb -suru attached",keityuu,devotion
10846,高貴,173,"adjectival noun, na-adjective",kooki,"high class"
10847,子息,173,"general noun",sisoku,son
10848,時雨,173,"general noun",sigure,drizzle
10849,次週,173,"general noun",zisyuu,"next week"
10850,十月,173,"possible to use as an adverb",zyuugatu,October
10851,寝食,173,"general noun",sinsyoku,"bed and food"
10852,草履,173,"general noun",zoori,zori
10853,貸手,173,"general noun",kasite,lender
10854,定跡,173,"general noun",zyooseki,"standard move in shogi"
10855,透視,173,"light-verb -suru attached",toosi,"seeing through"
10856,不用,173,"adjectival noun, na-adjective",huyoo,disused
10857,布地,173,"general noun",nunozi,cloth
10858,敷島,173,"general noun",sikisima,Yamato
10859,負託,173,"light-verb -suru attached",hutaku,"with responsibility"
10860,副署,173,"light-verb -suru attached",hukusyo,countersignature
10861,文士,173,"general noun",bunsi,"man of letters"
10862,平穏,173,"general noun",heion,tranquil
10863,妙味,173,"general noun",myoomi,exquisite
10864,網戸,173,"general noun",amido,"window screen"
10865,野戦,173,"general noun",yasen,field
10866,遺墨,172,"general noun",iboku,"of departed person"
10867,飢饉,172,"general noun",kikin,famine
10868,啓上,172,"light-verb -suru attached",keizyoo,"speaking respectfully"
10869,枝葉,172,"general noun",edaha,"leaves and branches"
10870,真正,172,"adjectival noun, na-adjective",sinsei,genuine
10871,大昔,172,"possible to use as an adverb",oomukasi,"great antiquity"
10872,端々,172,"general noun",hasibasi,"odds and ends"
10873,中火,172,"general noun",tyuubi,"a medium flame or fire"
10874,展観,172,"light-verb -suru attached",tenkan,exhibit
10875,伝播,172,"light-verb -suru attached",denpan,transmission
10876,農事,172,"general noun",noozi,farming
10877,挽歌,172,"general noun",banka,elegy
10878,品薄,172,"adjectival noun, na-adjective",sinausu,"shortage of stock"
10879,閉口,172,"light-verb -suru attached",heikoo,dumbfounded
10880,弁舌,172,"general noun",benzetu,speech
10881,放任,172,"light-verb -suru attached",hoonin,noninterference
10882,無礼,172,"adjectival noun, na-adjective",burei,impolite
10883,流転,172,"light-verb -suru attached",ruten,vicissitudes
10884,過多,171,"general noun",kata,excess
10885,回送,171,"light-verb -suru attached",kaisoo,forwarding
10886,鬼才,171,"general noun",kisai,wizard
10887,興産,171,"general noun",koosan,industry
10888,原色,171,"general noun",gensyoku,"primary colour"
10889,誤判,171,"general noun",gohan,misjudgement
10890,光源,171,"general noun",koogen,"light source"
10891,更正,171,"light-verb -suru attached",koosei,correction
10892,校区,171,"general noun",kooku,"school district"
10893,参集,171,"light-verb -suru attached",sansyuu,assembling
10894,食味,171,"general noun",syokumi,taste
10895,震撼,171,"light-verb -suru attached",sinkan,shake
10896,水仙,171,"general noun",suisen,daffodil
10897,数個,171,"general noun",suuko,several
10898,代官,171,"general noun",daikan,"Edo-period prefectural governor"
10899,大師,171,"general noun",daisi,"great teacher"
10900,短信,171,"general noun",tansin,"brief note or letter"
10901,同上,171,"general noun",doozyoo,"same as above"
10902,反攻,171,"light-verb -suru attached",hankoo,counteroffensive
10903,美的,171,"adjectival noun, na-adjective",biteki,esthetic
10904,物騒,171,"adjectival noun, na-adjective",bussoo,dangerous
10905,夢幻,171,"general noun",mugen,dreams
10906,無敵,171,"general noun",muteki,invincible
10907,幼年,171,"general noun",yoonen,childhood
10908,落第,171,"light-verb -suru attached",rakudai,failure
10909,臨終,171,"general noun",rinzyuu,deathbed
10910,稼業,170,"general noun",kagyoo,trade
10911,菊花,170,"general noun",kikka,chrysanthemum
10912,虚像,170,"general noun",kyozoo,"virtual image"
10913,愚行,170,"general noun",gukoo,folly
10914,合点,170,"light-verb -suru attached",gaten,consent
10915,国定,170,"general noun",kokutei,state-sponsored
10916,手心,170,"general noun",tegokoro,discretion
10917,祝典,170,"general noun",syukuten,celebration
10918,純金,170,"general noun",zyunkin,"pure gold"
10919,承服,170,"light-verb -suru attached",syoohuku,compliance
10920,水車,170,"general noun",mizuguruma,"water wheel"
10921,直射,170,"light-verb -suru attached",tyokusya,"direct fire"
10922,天草,170,"general noun",tengusa,"any red algae in the family Gelidiaceae"
10923,入口,170,"general noun",irikuti,entrance
10924,排便,170,"light-verb -suru attached",haiben,defecation
10925,発現,170,"light-verb -suru attached",hatugen,revelation
10926,繁昌,170,"light-verb -suru attached",hanzyoo,prosperity
10927,不漁,170,"general noun",huryoo,"poor catch"
10928,平明,170,"adjectival noun, na-adjective",heimei,clear
10929,保革,170,"general noun",hokaku,"conservatism and progressivism"
10930,墓穴,170,"general noun",boketu,"grave, specifically the hole in the ground"
10931,無欲,170,"general noun",muyoku,unselfish
10932,溶融,170,"light-verb -suru attached",yooyuu,melting
10933,陸海,170,"general noun",rikukai,"land and sea"
10934,林野,170,"general noun",rinya,"forests and fields"
10935,一路,169,"general noun",itiro,"one road"
10936,完熟,169,"light-verb -suru attached",kanzyuku,"completely ripe"
10937,岩山,169,"general noun",iwayama,"rocky mountain"
10938,狂乱,169,"light-verb -suru attached",kyooran,fury
10939,極上,169,"general noun",gokuzyoo,first-rate
10940,孔雀,169,"general noun",kuzyaku,peafowl
10941,催事,169,"general noun",saizi,"special event"
10942,自警,169,"light-verb -suru attached",zikei,"giving warning oneself"
10943,重罪,169,"general noun",zyuuzai,felony
10944,前妻,169,"general noun",zensai,ex-wife
10945,遡上,169,"light-verb -suru attached",sozyoo,"going upstream"
10946,大挙,169,"light-verb -suru attached",taikyo,"in force"
10947,男爵,169,"general noun",dansyaku,baron
10948,庭木,169,"general noun",niwaki,"garden tree"
10949,発走,169,"light-verb -suru attached",hassoo,start
10950,鳳凰,169,"general noun",hoooo,"Chinese firebird"
10951,木馬,169,"general noun",mokuba,"wooden horse"
10952,役務,169,"light-verb -suru attached",ekimu,labor
10953,訳書,169,"general noun",yakusyo,translation
10954,躍如,169,"general noun",yakuzyo,vivid
10955,律義,169,"adjectival noun, na-adjective",ritigi,honesty
10956,僚船,169,"general noun",ryoosen,"consort ship"
10957,鍼灸,169,"general noun",sinkyuu,"acupuncture and moxibustion"
10958,愛娘,168,"general noun",manamusume,"one's beloved daughter"
10959,海老,168,"general noun",ebi,prawn
10960,学修,168,"light-verb -suru attached",gakusyuu,study
10961,巨費,168,"general noun",kyohi,"great cost"
10962,共立,168,"light-verb -suru attached",kyooritu,joint
10963,教務,168,"general noun",kyoomu,"school affairs"
10964,均一,168,"general noun",kinitu,uniformity
10965,激情,168,"light-verb -suru attached",gekizyoo,"violent emotion"
10966,湖底,168,"general noun",kotei,"bottom of a lake"
10967,護持,168,"light-verb -suru attached",gozi,"defend and maintain"
10968,婚礼,168,"general noun",konrei,"marriage ceremony"
10969,策略,168,"light-verb -suru attached",sakuryaku,scheme
10970,辞儀,168,"light-verb -suru attached",zigi,greeting
10971,主語,168,"general noun",syugo,subject
10972,出典,168,"general noun",syutten,source
10973,所収,168,"general noun",syosyuu,"included or carried"
10974,職能,168,"general noun",syokunoo,function
10975,生花,168,"general noun",seika,"flower arrangement"
10976,説話,168,"general noun",setuwa,tale
10977,体臭,168,"general noun",taisyuu,"body odor"
10978,地歩,168,"general noun",tiho,"one's stand"
10979,彫像,168,"general noun",tyoozoo,sculpture
10980,年譜,168,"general noun",nenpu,"chronological record"
10981,分室,168,"general noun",bunsitu,"detached office"
10982,無機,168,"general noun",muki,inorganic
10983,名月,168,"general noun",meigetu,"harvest moon"
10984,矢印,168,"general noun",yazirusi,arrow
10985,量子,168,"general noun",ryoosi,quantum
10986,矜持,168,"general noun",kyoozi,pride
10987,案外,167,"adjectival noun, na-adjective",angai,unexpectedly
10988,移築,167,"light-verb -suru attached",itiku,"dismantling an historic building and reconstructing it elsewhere"
10989,近衛,167,"general noun",konoe,"Imperial Guards"
10990,語感,167,"general noun",gokan,"sense of language"
10991,根菜,167,"general noun",konsai,"root crops"
10992,書状,167,"general noun",syozyoo,letter
10993,心室,167,"general noun",sinsitu,ventricle
10994,人魚,167,"general noun",ningyo,mermaid
10995,生食,167,"light-verb -suru attached",seisyoku,"eating something raw"
10996,粗暴,167,"adjectival noun, na-adjective",soboo,wild
10997,素性,167,"general noun",suzyoo,birth
10998,蔵元,167,"general noun",kuramoto,"sake brewer"
10999,脱力,167,"general noun",daturyoku,exhaustion
11000,度肝,167,"general noun",dogimo,guts
11001,当否,167,"general noun",toohi,propriety
11002,独房,167,"general noun",dokuboo,"single cell"
11003,版権,167,"general noun",hanken,copyright
11004,漂泊,167,"light-verb -suru attached",hyoohaku,roaming
11005,壁紙,167,"general noun",kabegami,wallpaper
11006,畏怖,166,"light-verb -suru attached",ihu,awe
11007,隠蔽,166,"light-verb -suru attached",inpei,concealment
11008,化身,166,"general noun",kesin,incarnation
11009,可逆,166,"general noun",kagyaku,reversible
11010,外人,166,"general noun",gaizin,foreigner
11011,格式,166,"general noun",kakusiki,formality
11012,技研,166,"general noun",giken,"technical research institute"
11013,湖水,166,"general noun",kosui,lake
11014,交尾,166,"light-verb -suru attached",koobi,copulation
11015,口前,166,"general noun",kutimae,"way of speaking"
